gid,center:Lon,center:Lat
579181,919387.6549,6673052.565
579156,919387.6549,6310288.437
579231,919387.6549,7451336.602
579206,919387.6549,7052670.042
579132,919387.6549,5976148.628
579182,919387.6549,6687900.238
579157,919387.6549,6324499.772
579232,919387.6549,7467714.587
579207,919387.6549,7068235.152
579133,919387.6549,5989814.769
579183,919387.6549,6702774.984
579158,919387.6549,6338735.253
579233,919387.6549,7484127.44
579208,919387.6549,7083830.705
579134,919387.6549,6003502.559
579184,919387.6549,6717676.785
579159,919387.6549,6352994.91
579234,919387.6549,7500575.249
579209,919387.6549,7099457.102
579135,919387.6549,6017212.016
579185,919387.6549,6732606.006
579160,919387.6549,6367278.713
579235,919387.6549,7517058.035
579210,919387.6549,7115114.407
579136,919387.6549,6030943.101
579186,919387.6549,6747562.694
579161,919387.6549,6381586.999
579236,919387.6549,7533576.241
579211,919387.6549,7130802.619
578987,900834.4242,5707205.157
579037,900834.4242,6395919.801
579012,900834.4242,6044696.128
579087,900834.4242,7146522.141
579062,900834.4242,6762546.833
578988,900834.4242,5720459.957
579038,900834.4242,6410277.089
579013,900834.4242,6058471.118
579088,900834.4242,7162273.041
579063,900834.4242,6777558.791
578989,900834.4242,5733734.494
579039,900834.4242,6424659.204
579014,900834.4242,6072268.031
579089,900834.4242,7178055.321
579064,900834.4242,6792598.617
578990,900834.4242,5747028.722
579040,900834.4242,6439066.18
579015,900834.4242,6086087.186
579090,900834.4242,7193869.388
579065,900834.4242,6807666.296
578991,900834.4242,5760342.938
579041,900834.4242,6453497.989
579016,900834.4242,6099928.603
579091,900834.4242,7209715.313
579066,900834.4242,6822762.201
578992,900834.4242,5773677.154
579042,900834.4242,6467954.976
579017,900834.4242,6113792.244
579092,900834.4242,7225593.1
579067,900834.4242,6837886.384
578993,900834.4242,5787031.324
579043,900834.4242,6482437.175
579018,900834.4242,6127678.43
579093,900834.4242,7241503.161
579068,900834.4242,6853038.831
578994,900834.4242,5800405.747
579044,900834.4242,6496944.561
579019,900834.4242,6141587.184
579094,900834.4242,7257445.569
579069,900834.4242,6868219.919
578995,900834.4242,5813800.436
579045,900834.4242,6511477.481
579020,900834.4242,6155518.469
579095,900834.4242,7273420.332
579070,900834.4242,6883429.701
578996,900834.4242,5827215.347
579046,900834.4242,6526035.972
579021,900834.4242,6169472.607
579096,900834.4242,7289427.865
579071,900834.4242,6898668.167
578997,900834.4242,5840650.781
579047,900834.4242,6540620.009
579022,900834.4242,6183449.623
579097,900834.4242,7305468.247
579072,900834.4242,6913935.696
578998,900834.4242,5854106.752
579048,900834.4242,6555229.944
579023,900834.4242,6197449.482
579098,900834.4242,7321541.485
579073,900834.4242,6929232.346
578999,900834.4242,5867583.216
579049,900834.4242,6569865.814
579024,900834.4242,6211472.509
579099,900834.4242,7337648.002
579074,900834.4242,6944558.105
579000,900834.4242,5881080.478
579050,900834.4242,6584527.598
579025,900834.4242,6225518.73
579100,900834.4242,7353787.878
579075,900834.4242,6959913.361
579001,900834.4242,5894598.553
579051,900834.4242,6599215.649
579026,900834.4242,6239588.111
579101,900834.4242,7369961.122
579076,900834.4242,6975298.17
579002,900834.4242,5908137.398
579052,900834.4242,6613930.008
579027,900834.4242,6253680.98
579102,900834.4242,7386168.165
579077,900834.4242,6990712.525
579003,900834.4242,5921697.319
579053,900834.4242,6628670.654
579028,900834.4242,6267797.365
579103,900834.4242,7402409.087
579078,900834.4242,7006156.815
579004,900834.4242,5935278.334
579054,900834.4242,6643437.944
579029,900834.4242,6281937.232
579104,900834.4242,7418683.903
579079,900834.4242,7021631.102
579005,900834.4242,5948880.399
579055,900834.4242,6658231.921
579030,900834.4242,6296100.913
579105,900834.4242,7434993.046
579080,900834.4242,7037135.38
579006,900834.4242,5962503.825
579056,900834.4242,6673052.565
579031,900834.4242,6310288.437
579106,900834.4242,7451336.602
579081,900834.4242,7052670.042
579007,900834.4242,5976148.628
579057,900834.4242,6687900.238
579032,900834.4242,6324499.772
579107,900834.4242,7467714.587
579082,900834.4242,7068235.152
579008,900834.4242,5989814.769
579058,900834.4242,6702774.984
579033,900834.4242,6338735.253
579108,900834.4242,7484127.44
579083,900834.4242,7083830.705
579009,900834.4242,6003502.559
579059,900834.4242,6717676.785
579034,900834.4242,6352994.91
579109,900834.4242,7500575.249
579084,900834.4242,7099457.102
579010,900834.4242,6017212.016
579060,900834.4242,6732606.006
579035,900834.4242,6367278.713
579110,900834.4242,7517058.035
579085,900834.4242,7115114.407
579011,900834.4242,6030943.101
579061,900834.4242,6747562.694
579036,900834.4242,6381586.999
579111,900834.4242,7533576.241
579086,900834.4242,7130802.619
578862,882281.1403,5707205.157
578912,882281.1403,6395919.801
578887,882281.1403,6044696.128
578962,882281.1403,7146522.141
578937,882281.1403,6762546.833
578863,882281.1403,5720459.957
578913,882281.1403,6410277.089
578888,882281.1403,6058471.118
578963,882281.1403,7162273.041
578938,882281.1403,6777558.791
578864,882281.1403,5733734.494
578914,882281.1403,6424659.204
578889,882281.1403,6072268.031
578964,882281.1403,7178055.321
578939,882281.1403,6792598.617
578865,882281.1403,5747028.722
578915,882281.1403,6439066.18
578890,882281.1403,6086087.186
578965,882281.1403,7193869.388
578940,882281.1403,6807666.296
578866,882281.1403,5760342.938
578916,882281.1403,6453497.989
578891,882281.1403,6099928.603
578966,882281.1403,7209715.313
578941,882281.1403,6822762.201
578867,882281.1403,5773677.154
578917,882281.1403,6467954.976
578892,882281.1403,6113792.244
578967,882281.1403,7225593.1
578942,882281.1403,6837886.384
578868,882281.1403,5787031.324
578918,882281.1403,6482437.175
578893,882281.1403,6127678.43
578968,882281.1403,7241503.161
578943,882281.1403,6853038.831
578869,882281.1403,5800405.747
578919,882281.1403,6496944.561
578894,882281.1403,6141587.184
578969,882281.1403,7257445.569
578944,882281.1403,6868219.919
578870,882281.1403,5813800.436
578920,882281.1403,6511477.481
578895,882281.1403,6155518.469
578970,882281.1403,7273420.332
578945,882281.1403,6883429.701
578871,882281.1403,5827215.347
578921,882281.1403,6526035.972
578896,882281.1403,6169472.607
578971,882281.1403,7289427.865
578946,882281.1403,6898668.167
578872,882281.1403,5840650.781
578922,882281.1403,6540620.009
578897,882281.1403,6183449.623
578972,882281.1403,7305468.247
578947,882281.1403,6913935.696
578873,882281.1403,5854106.752
578923,882281.1403,6555229.944
578898,882281.1403,6197449.482
578973,882281.1403,7321541.485
578948,882281.1403,6929232.346
578874,882281.1403,5867583.216
578924,882281.1403,6569865.814
578899,882281.1403,6211472.509
578974,882281.1403,7337648.002
578949,882281.1403,6944558.105
578875,882281.1403,5881080.478
578925,882281.1403,6584527.598
578900,882281.1403,6225518.73
578975,882281.1403,7353787.878
578950,882281.1403,6959913.361
578876,882281.1403,5894598.553
578926,882281.1403,6599215.649
578901,882281.1403,6239588.111
578976,882281.1403,7369961.122
578951,882281.1403,6975298.17
578877,882281.1403,5908137.398
578927,882281.1403,6613930.008
578902,882281.1403,6253680.98
578977,882281.1403,7386168.165
578952,882281.1403,6990712.525
578878,882281.1403,5921697.319
578928,882281.1403,6628670.654
578903,882281.1403,6267797.365
578978,882281.1403,7402409.087
578953,882281.1403,7006156.815
578879,882281.1403,5935278.334
578929,882281.1403,6643437.944
578904,882281.1403,6281937.232
578979,882281.1403,7418683.903
578954,882281.1403,7021631.102
578880,882281.1403,5948880.399
578930,882281.1403,6658231.921
578905,882281.1403,6296100.913
578980,882281.1403,7434993.046
578955,882281.1403,7037135.38
578881,882281.1403,5962503.825
578931,882281.1403,6673052.565
578906,882281.1403,6310288.437
578981,882281.1403,7451336.602
578956,882281.1403,7052670.042
578882,882281.1403,5976148.628
578932,882281.1403,6687900.238
578907,882281.1403,6324499.772
578982,882281.1403,7467714.587
578957,882281.1403,7068235.152
578883,882281.1403,5989814.769
578933,882281.1403,6702774.984
578908,882281.1403,6338735.253
578983,882281.1403,7484127.44
578958,882281.1403,7083830.705
578884,882281.1403,6003502.559
578934,882281.1403,6717676.785
578909,882281.1403,6352994.91
578984,882281.1403,7500575.249
578959,882281.1403,7099457.102
578885,882281.1403,6017212.016
578935,882281.1403,6732606.006
578910,882281.1403,6367278.713
578985,882281.1403,7517058.035
578960,882281.1403,7115114.407
578886,882281.1403,6030943.101
578936,882281.1403,6747562.694
578911,882281.1403,6381586.999
578986,882281.1403,7533576.241
578961,882281.1403,7130802.619
578737,863727.9095,5707205.157
578787,863727.9095,6395919.801
578762,863727.9095,6044696.128
578837,863727.9095,7146522.141
578812,863727.9095,6762546.833
578738,863727.9095,5720459.957
578788,863727.9095,6410277.089
578763,863727.9095,6058471.118
578838,863727.9095,7162273.041
578813,863727.9095,6777558.791
578739,863727.9095,5733734.494
578789,863727.9095,6424659.204
578764,863727.9095,6072268.031
578839,863727.9095,7178055.321
578814,863727.9095,6792598.617
578740,863727.9095,5747028.722
578790,863727.9095,6439066.18
578765,863727.9095,6086087.186
578840,863727.9095,7193869.388
578815,863727.9095,6807666.296
578741,863727.9095,5760342.938
578791,863727.9095,6453497.989
578766,863727.9095,6099928.603
578841,863727.9095,7209715.313
578816,863727.9095,6822762.201
578742,863727.9095,5773677.154
578792,863727.9095,6467954.976
578767,863727.9095,6113792.244
578842,863727.9095,7225593.1
578817,863727.9095,6837886.384
578743,863727.9095,5787031.324
578793,863727.9095,6482437.175
578768,863727.9095,6127678.43
578843,863727.9095,7241503.161
578818,863727.9095,6853038.831
578744,863727.9095,5800405.747
578794,863727.9095,6496944.561
578769,863727.9095,6141587.184
578844,863727.9095,7257445.569
578819,863727.9095,6868219.919
578745,863727.9095,5813800.436
578795,863727.9095,6511477.481
578770,863727.9095,6155518.469
578845,863727.9095,7273420.332
578820,863727.9095,6883429.701
578746,863727.9095,5827215.347
578796,863727.9095,6526035.972
578771,863727.9095,6169472.607
578846,863727.9095,7289427.865
578821,863727.9095,6898668.167
578747,863727.9095,5840650.781
578797,863727.9095,6540620.009
578772,863727.9095,6183449.623
578847,863727.9095,7305468.247
578822,863727.9095,6913935.696
578748,863727.9095,5854106.752
578798,863727.9095,6555229.944
578773,863727.9095,6197449.482
578848,863727.9095,7321541.485
578823,863727.9095,6929232.346
578749,863727.9095,5867583.216
578799,863727.9095,6569865.814
578774,863727.9095,6211472.509
578849,863727.9095,7337648.002
578824,863727.9095,6944558.105
578750,863727.9095,5881080.478
578800,863727.9095,6584527.598
578775,863727.9095,6225518.73
578850,863727.9095,7353787.878
578825,863727.9095,6959913.361
578751,863727.9095,5894598.553
578801,863727.9095,6599215.649
578776,863727.9095,6239588.111
578851,863727.9095,7369961.122
578826,863727.9095,6975298.17
578752,863727.9095,5908137.398
578802,863727.9095,6613930.008
578777,863727.9095,6253680.98
578852,863727.9095,7386168.165
578827,863727.9095,6990712.525
578753,863727.9095,5921697.319
578803,863727.9095,6628670.654
578778,863727.9095,6267797.365
578853,863727.9095,7402409.087
578828,863727.9095,7006156.815
578754,863727.9095,5935278.334
578804,863727.9095,6643437.944
578779,863727.9095,6281937.232
578854,863727.9095,7418683.903
578829,863727.9095,7021631.102
578755,863727.9095,5948880.399
578805,863727.9095,6658231.921
578780,863727.9095,6296100.913
578855,863727.9095,7434993.046
578830,863727.9095,7037135.38
578756,863727.9095,5962503.825
578806,863727.9095,6673052.565
578781,863727.9095,6310288.437
578856,863727.9095,7451336.602
578831,863727.9095,7052670.042
578757,863727.9095,5976148.628
578807,863727.9095,6687900.238
578782,863727.9095,6324499.772
578857,863727.9095,7467714.587
578832,863727.9095,7068235.152
578758,863727.9095,5989814.769
578808,863727.9095,6702774.984
578783,863727.9095,6338735.253
578858,863727.9095,7484127.44
578833,863727.9095,7083830.705
578759,863727.9095,6003502.559
578809,863727.9095,6717676.785
578784,863727.9095,6352994.91
578859,863727.9095,7500575.249
578834,863727.9095,7099457.102
578760,863727.9095,6017212.016
578810,863727.9095,6732606.006
578785,863727.9095,6367278.713
578860,863727.9095,7517058.035
578835,863727.9095,7115114.407
578761,863727.9095,6030943.101
578811,863727.9095,6747562.694
578786,863727.9095,6381586.999
578861,863727.9095,7533576.241
578836,863727.9095,7130802.619
578612,845174.6788,5707205.157
578662,845174.6788,6395919.801
578637,845174.6788,6044696.128
578712,845174.6788,7146522.141
578687,845174.6788,6762546.833
578613,845174.6788,5720459.957
578663,845174.6788,6410277.089
578638,845174.6788,6058471.118
578713,845174.6788,7162273.041
578688,845174.6788,6777558.791
578614,845174.6788,5733734.494
578664,845174.6788,6424659.204
578639,845174.6788,6072268.031
578714,845174.6788,7178055.321
578689,845174.6788,6792598.617
578615,845174.6788,5747028.722
578665,845174.6788,6439066.18
578640,845174.6788,6086087.186
578715,845174.6788,7193869.388
578690,845174.6788,6807666.296
578616,845174.6788,5760342.938
578666,845174.6788,6453497.989
578641,845174.6788,6099928.603
578716,845174.6788,7209715.313
578691,845174.6788,6822762.201
578617,845174.6788,5773677.154
578667,845174.6788,6467954.976
578642,845174.6788,6113792.244
578717,845174.6788,7225593.1
578692,845174.6788,6837886.384
578618,845174.6788,5787031.324
578668,845174.6788,6482437.175
578643,845174.6788,6127678.43
578718,845174.6788,7241503.161
578693,845174.6788,6853038.831
578619,845174.6788,5800405.747
578669,845174.6788,6496944.561
578644,845174.6788,6141587.184
578719,845174.6788,7257445.569
578694,845174.6788,6868219.919
578620,845174.6788,5813800.436
578670,845174.6788,6511477.481
578645,845174.6788,6155518.469
578720,845174.6788,7273420.332
578695,845174.6788,6883429.701
578621,845174.6788,5827215.347
578671,845174.6788,6526035.972
578646,845174.6788,6169472.607
578721,845174.6788,7289427.865
578696,845174.6788,6898668.167
578622,845174.6788,5840650.781
578672,845174.6788,6540620.009
578647,845174.6788,6183449.623
578722,845174.6788,7305468.247
578697,845174.6788,6913935.696
578623,845174.6788,5854106.752
578673,845174.6788,6555229.944
578648,845174.6788,6197449.482
578723,845174.6788,7321541.485
578698,845174.6788,6929232.346
578624,845174.6788,5867583.216
578674,845174.6788,6569865.814
578649,845174.6788,6211472.509
578724,845174.6788,7337648.002
578699,845174.6788,6944558.105
578625,845174.6788,5881080.478
578675,845174.6788,6584527.598
578650,845174.6788,6225518.73
578725,845174.6788,7353787.878
578700,845174.6788,6959913.361
578626,845174.6788,5894598.553
578676,845174.6788,6599215.649
578651,845174.6788,6239588.111
578726,845174.6788,7369961.122
578701,845174.6788,6975298.17
578627,845174.6788,5908137.398
578677,845174.6788,6613930.008
578652,845174.6788,6253680.98
578727,845174.6788,7386168.165
578702,845174.6788,6990712.525
578628,845174.6788,5921697.319
578678,845174.6788,6628670.654
578653,845174.6788,6267797.365
578728,845174.6788,7402409.087
578703,845174.6788,7006156.815
578629,845174.6788,5935278.334
578679,845174.6788,6643437.944
578654,845174.6788,6281937.232
578729,845174.6788,7418683.903
578704,845174.6788,7021631.102
578630,845174.6788,5948880.399
578680,845174.6788,6658231.921
578655,845174.6788,6296100.913
578730,845174.6788,7434993.046
578705,845174.6788,7037135.38
578631,845174.6788,5962503.825
578681,845174.6788,6673052.565
578656,845174.6788,6310288.437
578731,845174.6788,7451336.602
578706,845174.6788,7052670.042
578632,845174.6788,5976148.628
578682,845174.6788,6687900.238
578657,845174.6788,6324499.772
578732,845174.6788,7467714.587
578707,845174.6788,7068235.152
578633,845174.6788,5989814.769
578683,845174.6788,6702774.984
578658,845174.6788,6338735.253
578733,845174.6788,7484127.44
578708,845174.6788,7083830.705
578634,845174.6788,6003502.559
578684,845174.6788,6717676.785
578659,845174.6788,6352994.91
578734,845174.6788,7500575.249
578709,845174.6788,7099457.102
578635,845174.6788,6017212.016
578685,845174.6788,6732606.006
578660,845174.6788,6367278.713
578735,845174.6788,7517058.035
578710,845174.6788,7115114.407
578636,845174.6788,6030943.101
578686,845174.6788,6747562.694
578661,845174.6788,6381586.999
578736,845174.6788,7533576.241
578711,845174.6788,7130802.619
578487,826621.3949,5707205.157
578537,826621.3949,6395919.801
578512,826621.3949,6044696.128
578587,826621.3949,7146522.141
578562,826621.3949,6762546.833
578488,826621.3949,5720459.957
578538,826621.3949,6410277.089
578513,826621.3949,6058471.118
578588,826621.3949,7162273.041
578563,826621.3949,6777558.791
578489,826621.3949,5733734.494
578539,826621.3949,6424659.204
578514,826621.3949,6072268.031
578589,826621.3949,7178055.321
578564,826621.3949,6792598.617
578490,826621.3949,5747028.722
578540,826621.3949,6439066.18
578515,826621.3949,6086087.186
578590,826621.3949,7193869.388
578565,826621.3949,6807666.296
578491,826621.3949,5760342.938
578541,826621.3949,6453497.989
578516,826621.3949,6099928.603
578591,826621.3949,7209715.313
578566,826621.3949,6822762.201
578492,826621.3949,5773677.154
578542,826621.3949,6467954.976
578517,826621.3949,6113792.244
578592,826621.3949,7225593.1
578567,826621.3949,6837886.384
578493,826621.3949,5787031.324
578543,826621.3949,6482437.175
578518,826621.3949,6127678.43
578593,826621.3949,7241503.161
578568,826621.3949,6853038.831
578494,826621.3949,5800405.747
578544,826621.3949,6496944.561
578519,826621.3949,6141587.184
578594,826621.3949,7257445.569
578569,826621.3949,6868219.919
578495,826621.3949,5813800.436
578545,826621.3949,6511477.481
578520,826621.3949,6155518.469
578595,826621.3949,7273420.332
578570,826621.3949,6883429.701
578496,826621.3949,5827215.347
578546,826621.3949,6526035.972
578521,826621.3949,6169472.607
578596,826621.3949,7289427.865
578571,826621.3949,6898668.167
578497,826621.3949,5840650.781
578547,826621.3949,6540620.009
578522,826621.3949,6183449.623
578597,826621.3949,7305468.247
578572,826621.3949,6913935.696
578498,826621.3949,5854106.752
578548,826621.3949,6555229.944
578523,826621.3949,6197449.482
578598,826621.3949,7321541.485
578573,826621.3949,6929232.346
578499,826621.3949,5867583.216
578549,826621.3949,6569865.814
578524,826621.3949,6211472.509
578599,826621.3949,7337648.002
578574,826621.3949,6944558.105
578500,826621.3949,5881080.478
578550,826621.3949,6584527.598
578525,826621.3949,6225518.73
578600,826621.3949,7353787.878
578575,826621.3949,6959913.361
578501,826621.3949,5894598.553
578551,826621.3949,6599215.649
578526,826621.3949,6239588.111
578601,826621.3949,7369961.122
578576,826621.3949,6975298.17
578502,826621.3949,5908137.398
578552,826621.3949,6613930.008
578527,826621.3949,6253680.98
578602,826621.3949,7386168.165
578577,826621.3949,6990712.525
578503,826621.3949,5921697.319
578553,826621.3949,6628670.654
578528,826621.3949,6267797.365
578603,826621.3949,7402409.087
578578,826621.3949,7006156.815
578504,826621.3949,5935278.334
578554,826621.3949,6643437.944
578529,826621.3949,6281937.232
578604,826621.3949,7418683.903
578579,826621.3949,7021631.102
578505,826621.3949,5948880.399
578555,826621.3949,6658231.921
578530,826621.3949,6296100.913
578605,826621.3949,7434993.046
578580,826621.3949,7037135.38
578506,826621.3949,5962503.825
578556,826621.3949,6673052.565
578531,826621.3949,6310288.437
578606,826621.3949,7451336.602
578581,826621.3949,7052670.042
578507,826621.3949,5976148.628
578557,826621.3949,6687900.238
578532,826621.3949,6324499.772
578607,826621.3949,7467714.587
578582,826621.3949,7068235.152
578508,826621.3949,5989814.769
578558,826621.3949,6702774.984
578533,826621.3949,6338735.253
578608,826621.3949,7484127.44
578583,826621.3949,7083830.705
578509,826621.3949,6003502.559
578559,826621.3949,6717676.785
578534,826621.3949,6352994.91
578609,826621.3949,7500575.249
578584,826621.3949,7099457.102
578510,826621.3949,6017212.016
578560,826621.3949,6732606.006
578535,826621.3949,6367278.713
578610,826621.3949,7517058.035
578585,826621.3949,7115114.407
578511,826621.3949,6030943.101
578561,826621.3949,6747562.694
578536,826621.3949,6381586.999
578611,826621.3949,7533576.241
578586,826621.3949,7130802.619
578362,808068.1641,5707205.157
578412,808068.1641,6395919.801
578387,808068.1641,6044696.128
578462,808068.1641,7146522.141
578437,808068.1641,6762546.833
578363,808068.1641,5720459.957
578413,808068.1641,6410277.089
578388,808068.1641,6058471.118
578463,808068.1641,7162273.041
578438,808068.1641,6777558.791
578364,808068.1641,5733734.494
578414,808068.1641,6424659.204
578389,808068.1641,6072268.031
578464,808068.1641,7178055.321
578439,808068.1641,6792598.617
578365,808068.1641,5747028.722
578415,808068.1641,6439066.18
578390,808068.1641,6086087.186
578465,808068.1641,7193869.388
578440,808068.1641,6807666.296
578366,808068.1641,5760342.938
578416,808068.1641,6453497.989
578391,808068.1641,6099928.603
578466,808068.1641,7209715.313
578441,808068.1641,6822762.201
578367,808068.1641,5773677.154
578417,808068.1641,6467954.976
578392,808068.1641,6113792.244
578467,808068.1641,7225593.1
578442,808068.1641,6837886.384
578368,808068.1641,5787031.324
578418,808068.1641,6482437.175
578393,808068.1641,6127678.43
578468,808068.1641,7241503.161
578443,808068.1641,6853038.831
578369,808068.1641,5800405.747
578419,808068.1641,6496944.561
578394,808068.1641,6141587.184
578469,808068.1641,7257445.569
578444,808068.1641,6868219.919
578370,808068.1641,5813800.436
578420,808068.1641,6511477.481
578395,808068.1641,6155518.469
578470,808068.1641,7273420.332
578445,808068.1641,6883429.701
578371,808068.1641,5827215.347
578421,808068.1641,6526035.972
578396,808068.1641,6169472.607
578471,808068.1641,7289427.865
578446,808068.1641,6898668.167
578372,808068.1641,5840650.781
578422,808068.1641,6540620.009
578397,808068.1641,6183449.623
578472,808068.1641,7305468.247
578447,808068.1641,6913935.696
578373,808068.1641,5854106.752
578423,808068.1641,6555229.944
578398,808068.1641,6197449.482
578473,808068.1641,7321541.485
578448,808068.1641,6929232.346
578374,808068.1641,5867583.216
578424,808068.1641,6569865.814
578399,808068.1641,6211472.509
578474,808068.1641,7337648.002
578449,808068.1641,6944558.105
578375,808068.1641,5881080.478
578425,808068.1641,6584527.598
578400,808068.1641,6225518.73
578475,808068.1641,7353787.878
578450,808068.1641,6959913.361
578376,808068.1641,5894598.553
578426,808068.1641,6599215.649
578401,808068.1641,6239588.111
578476,808068.1641,7369961.122
578451,808068.1641,6975298.17
578377,808068.1641,5908137.398
578427,808068.1641,6613930.008
578402,808068.1641,6253680.98
578477,808068.1641,7386168.165
578452,808068.1641,6990712.525
578378,808068.1641,5921697.319
578428,808068.1641,6628670.654
578403,808068.1641,6267797.365
578478,808068.1641,7402409.087
578453,808068.1641,7006156.815
578379,808068.1641,5935278.334
578429,808068.1641,6643437.944
578404,808068.1641,6281937.232
578479,808068.1641,7418683.903
578454,808068.1641,7021631.102
578380,808068.1641,5948880.399
578430,808068.1641,6658231.921
578405,808068.1641,6296100.913
578480,808068.1641,7434993.046
578455,808068.1641,7037135.38
578381,808068.1641,5962503.825
578431,808068.1641,6673052.565
578406,808068.1641,6310288.437
578481,808068.1641,7451336.602
578456,808068.1641,7052670.042
578382,808068.1641,5976148.628
578432,808068.1641,6687900.238
578407,808068.1641,6324499.772
578482,808068.1641,7467714.587
578457,808068.1641,7068235.152
578383,808068.1641,5989814.769
578433,808068.1641,6702774.984
578408,808068.1641,6338735.253
578483,808068.1641,7484127.44
578458,808068.1641,7083830.705
578384,808068.1641,6003502.559
578434,808068.1641,6717676.785
578409,808068.1641,6352994.91
578484,808068.1641,7500575.249
578459,808068.1641,7099457.102
578385,808068.1641,6017212.016
578435,808068.1641,6732606.006
578410,808068.1641,6367278.713
578485,808068.1641,7517058.035
578460,808068.1641,7115114.407
578386,808068.1641,6030943.101
578436,808068.1641,6747562.694
578411,808068.1641,6381586.999
578486,808068.1641,7533576.241
578461,808068.1641,7130802.619
590362,2589180.03,5707205.157
590412,2589180.03,6395919.801
590387,2589180.03,6044696.128
590462,2589180.03,7146522.141
590437,2589180.03,6762546.833
590363,2589180.03,5720459.957
590413,2589180.03,6410277.089
590388,2589180.03,6058471.118
590463,2589180.03,7162273.041
590438,2589180.03,6777558.791
590364,2589180.03,5733734.494
590414,2589180.03,6424659.204
590389,2589180.03,6072268.031
590464,2589180.03,7178055.321
590439,2589180.03,6792598.617
590365,2589180.03,5747028.722
590415,2589180.03,6439066.18
590390,2589180.03,6086087.186
590465,2589180.03,7193869.388
590440,2589180.03,6807666.296
590366,2589180.03,5760342.938
590416,2589180.03,6453497.989
590391,2589180.03,6099928.603
590466,2589180.03,7209715.313
590441,2589180.03,6822762.201
590367,2589180.03,5773677.154
590417,2589180.03,6467954.976
590392,2589180.03,6113792.244
590467,2589180.03,7225593.1
590442,2589180.03,6837886.384
590368,2589180.03,5787031.324
590418,2589180.03,6482437.175
590393,2589180.03,6127678.43
590468,2589180.03,7241503.161
590443,2589180.03,6853038.831
590369,2589180.03,5800405.747
590419,2589180.03,6496944.561
590394,2589180.03,6141587.184
590469,2589180.03,7257445.569
590444,2589180.03,6868219.919
590370,2589180.03,5813800.436
590420,2589180.03,6511477.481
590395,2589180.03,6155518.469
590470,2589180.03,7273420.332
590445,2589180.03,6883429.701
590371,2589180.03,5827215.347
590421,2589180.03,6526035.972
590396,2589180.03,6169472.607
590471,2589180.03,7289427.865
590446,2589180.03,6898668.167
590372,2589180.03,5840650.781
590422,2589180.03,6540620.009
590397,2589180.03,6183449.623
590472,2589180.03,7305468.247
590447,2589180.03,6913935.696
590373,2589180.03,5854106.752
590423,2589180.03,6555229.944
590398,2589180.03,6197449.482
590473,2589180.03,7321541.485
590448,2589180.03,6929232.346
590374,2589180.03,5867583.216
590424,2589180.03,6569865.814
590399,2589180.03,6211472.509
590474,2589180.03,7337648.002
590449,2589180.03,6944558.105
590375,2589180.03,5881080.478
590425,2589180.03,6584527.598
590400,2589180.03,6225518.73
590475,2589180.03,7353787.878
590450,2589180.03,6959913.361
590376,2589180.03,5894598.553
590426,2589180.03,6599215.649
590401,2589180.03,6239588.111
590476,2589180.03,7369961.122
590451,2589180.03,6975298.17
590377,2589180.03,5908137.398
590427,2589180.03,6613930.008
590402,2589180.03,6253680.98
590477,2589180.03,7386168.165
590452,2589180.03,6990712.525
590378,2589180.03,5921697.319
590428,2589180.03,6628670.654
590403,2589180.03,6267797.365
590478,2589180.03,7402409.087
590453,2589180.03,7006156.815
590379,2589180.03,5935278.334
590429,2589180.03,6643437.944
590404,2589180.03,6281937.232
590479,2589180.03,7418683.903
590454,2589180.03,7021631.102
590380,2589180.03,5948880.399
590430,2589180.03,6658231.921
590405,2589180.03,6296100.913
590480,2589180.03,7434993.046
590455,2589180.03,7037135.38
590381,2589180.03,5962503.825
590431,2589180.03,6673052.565
590406,2589180.03,6310288.437
590481,2589180.03,7451336.602
590456,2589180.03,7052670.042
590382,2589180.03,5976148.628
590432,2589180.03,6687900.238
590407,2589180.03,6324499.772
590482,2589180.03,7467714.587
590457,2589180.03,7068235.152
590383,2589180.03,5989814.769
590433,2589180.03,6702774.984
590408,2589180.03,6338735.253
590483,2589180.03,7484127.44
590458,2589180.03,7083830.705
590384,2589180.03,6003502.559
590434,2589180.03,6717676.785
590409,2589180.03,6352994.91
590484,2589180.03,7500575.249
590459,2589180.03,7099457.102
590385,2589180.03,6017212.016
590435,2589180.03,6732606.006
590410,2589180.03,6367278.713
590485,2589180.03,7517058.035
590460,2589180.03,7115114.407
590386,2589180.03,6030943.101
590436,2589180.03,6747562.694
590411,2589180.03,6381586.999
590486,2589180.03,7533576.241
590461,2589180.03,7130802.619
590237,2570626.799,5707205.157
590287,2570626.799,6395919.801
590262,2570626.799,6044696.128
590337,2570626.799,7146522.141
590312,2570626.799,6762546.833
590238,2570626.799,5720459.957
590288,2570626.799,6410277.089
590263,2570626.799,6058471.118
590338,2570626.799,7162273.041
590313,2570626.799,6777558.791
590239,2570626.799,5733734.494
590289,2570626.799,6424659.204
590264,2570626.799,6072268.031
590339,2570626.799,7178055.321
590314,2570626.799,6792598.617
590240,2570626.799,5747028.722
590290,2570626.799,6439066.18
590265,2570626.799,6086087.186
590340,2570626.799,7193869.388
590315,2570626.799,6807666.296
590241,2570626.799,5760342.938
590291,2570626.799,6453497.989
590266,2570626.799,6099928.603
590341,2570626.799,7209715.313
590316,2570626.799,6822762.201
590242,2570626.799,5773677.154
590292,2570626.799,6467954.976
590267,2570626.799,6113792.244
